Track Name,Popularity,Danceability,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,intensity,Cluster,PCA1,PCA2,Cluster Label
I Want That Man,0,0.746,0.032,0.0322,0.000214,0.226,0.955,130.182,-7.85875,2,-0.34095060129849747,-0.46872645184254774,"Upbeat, Less Popular, Positive"
Looking For Clues,0,0.848,0.0738,0.289,0.154,0.0748,0.944,143.519,-6.829596,2,-0.36079381887912115,-0.31445754778341023,"Upbeat, Less Popular, Positive"
I Should've Never Let You Go,0,0.755,0.0267,0.499,5.73e-05,0.195,0.889,95.983,-3.150576,2,-0.3890924656760561,-0.0704310526186222,"Upbeat, Less Popular, Positive"
Into the Groove,69,0.729,0.035,0.0658,0.00832,0.0691,0.804,116.467,-3.564384,1,0.35055052936921527,-0.2295204644329723,"Popular, Moderate Dance, Positive Vibes"
I'm On Fire,31,0.635,0.0402,0.317,0.0582,0.243,0.939,138.456,-4.411078,2,-0.06410228302499499,-0.1775058602040584,"Upbeat, Less Popular, Positive"
Green Onions,74,0.816,0.0339,0.767,0.949,0.0899,0.912,136.837,-4.492874,3,0.3206162854822443,0.12786148252356724,"Acoustic, Neutral, Relaxed"
What I've Done,33,0.623,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,-4.915050000000001,0,-0.03751163926740214,0.05528936164237441,"Mid-tempo, Less Popular, Melancholic"
"21 Guns (feat. Rebecca Naomi Jones, Christina Sajous, Mary Faber, Stark Sands, John Gallagher Jr., Michael Esper, The American Idiot Broadway Company)",45,0.389,0.0318,0.268,0.0,0.0885,0.2,162.008,-3.041984,0,0.04197132278312038,0.3722271033348134,"Mid-tempo, Less Popular, Melancholic"
I'm Outta Love,36,0.761,0.054,0.407,0.0,0.114,0.685,119.437,-4.184412,2,-0.02165945922642909,0.028988092319705117,"Upbeat, Less Popular, Positive"
Lana,42,0.688,0.0292,0.698,0.00824,0.568,0.917,94.604,-5.49414,3,0.005246071200886826,0.09224247209482789,"Acoustic, Neutral, Relaxed"
Stuck On You,47,0.649,0.0463,0.775,0.000634,0.129,0.96,131.719,-5.009742,3,0.05654670143256857,0.13671126996487173,"Acoustic, Neutral, Relaxed"
Do Somethin',51,0.845,0.0653,0.0316,2.35e-05,0.359,0.963,129.966,-3.076171,1,0.17993437693408154,-0.4187689224650957,"Popular, Moderate Dance, Positive Vibes"
Tenerife Sea,70,0.53,0.0376,0.697,1.07e-05,0.105,0.359,121.876,-3.631962,3,0.26621264288905055,0.5522172849657488,"Acoustic, Neutral, Relaxed"
Everybody's Free (To Feel Good),44,0.588,0.0778,0.013,0.000783,0.231,0.175,130.103,-8.619262,0,0.06552883271108828,0.12097571800554097,"Mid-tempo, Less Popular, Melancholic"
Mistake,35,0.573,0.0401,0.00191,0.0,0.105,0.682,136.046,-2.573995,1,-0.001716175556033761,-0.184700983138591,"Popular, Moderate Dance, Positive Vibes"
Wolverton Mountain,7,0.636,0.053,0.806,0.0,0.269,0.854,157.049,-5.218424,3,-0.3594599825267147,0.17625837704961067,"Acoustic, Neutral, Relaxed"
Where Were You In The Morning?,0,0.709,0.0615,0.557,0.0,0.0992,0.465,87.992,-3.853488,3,-0.41272938570381423,0.2592526792470951,"Acoustic, Neutral, Relaxed"
Turning Tables,0,0.361,0.0281,0.95,1.32e-05,0.132,0.212,155.542,-2.695624,3,-0.48465104805166415,0.7904279208243798,"Acoustic, Neutral, Relaxed"
Slipstream,0,0.388,0.074,0.0236,0.000413,0.119,0.635,136.154,-7.202634,0,-0.3713532611939451,-0.15676254805839046,"Mid-tempo, Less Popular, Melancholic"
Powerful (feat. Ellie Goulding & Tarrus Riley),52,0.598,0.0478,0.121,0.0,0.158,0.732,97.479,-3.202056,1,0.16099306250393808,-0.12152431880027115,"Popular, Moderate Dance, Positive Vibes"
January,42,0.664,0.0396,0.157,0.0,0.0788,0.917,125.295,-4.586988000000001,2,0.06870052026898443,-0.2621688972722253,"Upbeat, Less Popular, Positive"
Forever Young - Fast Version,45,0.637,0.11,0.66,0.00286,0.181,0.9,95.999,-5.777436,3,0.044726105705226504,0.09689422591729419,"Acoustic, Neutral, Relaxed"
The Rockafeller Skank - Full Version,0,0.664,0.23,0.0123,0.00402,0.227,0.101,152.565,-6.632763,0,-0.37604022901425715,0.09682395976341102,"Mid-tempo, Less Popular, Melancholic"
Falling,5,0.785,0.0364,0.123,0.0,0.0887,0.236,127.085,-3.773836,0,-0.32345971407772195,0.09092582816577727,"Mid-tempo, Less Popular, Melancholic"
Take Me on the Floor,47,0.61,0.0453,0.00345,7.86e-06,0.272,0.621,139.969,-2.0736,1,0.11603883644299129,-0.1416690142896957,"Popular, Moderate Dance, Positive Vibes"
Up There Cazaly,0,0.269,0.0494,0.336,0.0,0.309,0.519,85.22,-4.77411,0,-0.4182644712796159,0.19179772134889825,"Mid-tempo, Less Popular, Melancholic"
I Don't Belong In This Club,0,0.797,0.0439,0.0202,0.0,0.0726,0.164,115.036,-3.118992,0,-0.36532594214489145,0.06553203064174945,"Mid-tempo, Less Popular, Melancholic"
Radio - Remastered,0,0.665,0.0987,0.17,0.000237,0.744,0.279,139.008,-7.062603999999999,0,-0.39675537628072827,0.08423476548871134,"Mid-tempo, Less Popular, Melancholic"
Another Place,59,0.685,0.0471,0.22,0.0,0.185,0.618,115.008,-4.013478,1,0.22145148006466198,-0.005372810171268616,"Popular, Moderate Dance, Positive Vibes"
Wait,0,0.659,0.0542,0.0889,0.0,0.105,0.407,126.135,-3.070736,0,-0.3709106141071849,-0.010728620778974407,"Mid-tempo, Less Popular, Melancholic"
Wake Up,25,0.62,0.0659,0.0627,3.12e-06,0.188,0.22,119.985,-3.56126,0,-0.1266796898360798,0.13036000450407478,"Mid-tempo, Less Popular, Melancholic"
Say Say Say - Remastered 2015,0,0.83,0.0471,0.126,0.000819,0.0478,0.808,117.726,-7.012992000000001,2,-0.347656948129353,-0.32146135056732356,"Upbeat, Less Popular, Positive"
Wild Wild West (feat. Dru Hill & Kool Mo Dee) - Album Version With Intro,57,0.861,0.162,0.0983,0.0,0.176,0.694,107.016,-4.310937,1,0.22878485071125243,-0.19843301419234544,"Popular, Moderate Dance, Positive Vibes"
Long Haired Lover From Liverpool,33,0.763,0.0365,0.338,2.02e-06,0.0952,0.939,131.338,-3.937508,2,-0.034381909995843674,-0.18922154227734272,"Upbeat, Less Popular, Positive"
Superheroes,0,0.492,0.0399,0.00233,0.0,0.0762,0.653,167.029,-3.640574,2,-0.36170882700389784,-0.19437734827609804,"Upbeat, Less Popular, Positive"
Hey Ya! - Radio Mix / Club Mix,0,0.719,0.0552,0.0588,0.000249,0.206,0.964,79.505,-2.354645,2,-0.3431004194817619,-0.40359965045471063,"Upbeat, Less Popular, Positive"
Rumour Has It,0,0.612,0.0445,0.617,0.0,0.167,0.574,120.052,-3.750472,3,-0.42175640335534814,0.2501951936819031,"Acoustic, Neutral, Relaxed"
Get Along,0,0.448,0.0482,0.106,0.0,0.255,0.198,158.006,-3.512925,0,-0.3968735798334797,0.18801397926286856,"Mid-tempo, Less Popular, Melancholic"
Talk Is Cheap,0,0.656,0.171,0.416,0.000172,0.245,0.52,140.058,-4.81534,0,-0.40102327053545767,0.11618231596235432,"Mid-tempo, Less Popular, Melancholic"
Why Does It Always Rain On Me?,0,0.485,0.0274,0.0827,0.000274,0.0784,0.397,108.355,-4.997069000000001,0,-0.3808735781852978,0.03557945052940514,"Mid-tempo, Less Popular, Melancholic"
You Were Right,51,0.708,0.0342,0.0136,0.00221,0.118,0.734,122.006,-4.302818,1,0.16853773843758046,-0.2401436299390211,"Popular, Moderate Dance, Positive Vibes"
Dreams - 2004 Remaster,37,0.418,0.0638,0.203,0.0,0.0991,0.363,141.14,-2.874279,0,-0.023634116997077126,0.20628910855701807,"Mid-tempo, Less Popular, Melancholic"
Almost Is Never Enough,71,0.324,0.0409,0.825,0.0,0.101,0.334,81.328,-2.450538,3,0.25081462384457265,0.7332458698960279,"Acoustic, Neutral, Relaxed"
Shy Guy,64,0.714,0.0751,0.0128,0.000569,0.049,0.751,94.074,-4.493774999999999,1,0.30338607177923715,-0.23503296540302515,"Popular, Moderate Dance, Positive Vibes"
Bad Liar,0,0.383,0.0703,0.0722,0.0,0.368,0.0827,177.913,-4.454541,0,-0.40415600928464407,0.24622008430297398,"Mid-tempo, Less Popular, Melancholic"
Marry The Night,63,0.612,0.064,0.000992,0.00563,0.462,0.38,131.068,-3.88511,1,0.2646320500725685,0.018590095973596843,"Popular, Moderate Dance, Positive Vibes"
Crazy,54,0.633,0.0473,0.208,0.0114,0.0655,0.725,102.559,-6.36636,1,0.17533688147870463,-0.08509084836650677,"Popular, Moderate Dance, Positive Vibes"
Cooler Than Me - Single Mix,79,0.768,0.0474,0.179,0.0,0.689,0.625,129.965,-3.7966,1,0.42309099658640914,-0.050934141501257135,"Popular, Moderate Dance, Positive Vibes"
The Mess I Made,45,0.405,0.0339,0.0153,0.0,0.199,0.173,165.377,-3.031239,0,0.06522216294798477,0.20968225013946998,"Mid-tempo, Less Popular, Melancholic"
Don't Forget About Us,0,0.7,0.0395,0.0422,0.0,0.101,0.386,143.555,-3.605664,0,-0.3649468221820985,-0.04694779187112391,"Mid-tempo, Less Popular, Melancholic"
Out Of Mind Out Of Sight,47,0.628,0.0536,0.0117,0.000986,0.203,0.793,122.091,-10.514127,1,0.12377077576149953,-0.3041189625790645,"Popular, Moderate Dance, Positive Vibes"
Price Tag,67,0.638,0.182,0.0281,3.06e-06,0.277,0.685,175.038,-3.277464,1,0.3217647154925367,-0.17489295072131356,"Popular, Moderate Dance, Positive Vibes"
XO,73,0.431,0.0288,0.749,0.0,0.211,0.353,173.67,-3.676881,3,0.28274481954702946,0.6112307484384492,"Acoustic, Neutral, Relaxed"
Piece Of Your Heart,80,0.677,0.0295,0.0404,0.00016,0.074,0.631,124.08,-5.063664,1,0.4540599903677556,-0.11600571079850219,"Popular, Moderate Dance, Positive Vibes"
Dear Mr. President,0,0.587,0.0325,0.721,0.0,0.119,0.328,131.716,-2.8767850000000004,3,-0.443037885277706,0.49547696541555764,"Acoustic, Neutral, Relaxed"
Never Miss A Beat,60,0.499,0.0382,2.19e-05,0.174,0.651,0.449,156.017,-3.590606,1,0.22308377283688852,-0.007428978795557095,"Popular, Moderate Dance, Positive Vibes"
"Que Sera, Sera (Whatever Will Be, Will Be)",24,0.459,0.0683,0.00789,1.02e-05,0.529,0.585,131.414,-6.875399999999999,0,-0.1329118862465038,-0.1324154844546247,"Mid-tempo, Less Popular, Melancholic"
OMG (feat. will.i.am),77,0.781,0.0332,0.198,1.14e-05,0.36,0.326,129.998,-4.328449999999999,1,0.3956684410730861,0.15684260551868712,"Popular, Moderate Dance, Positive Vibes"
In The Midnight Hour,44,0.629,0.0364,0.00805,8.15e-06,0.158,0.893,118.704,-6.692924999999999,1,0.09914347307287352,-0.34921872457001063,"Popular, Moderate Dance, Positive Vibes"
The Lighthouse,14,0.504,0.0302,0.313,0.000409,0.102,0.247,125.941,-3.604686,0,-0.2679094089667008,0.30698586844147036,"Mid-tempo, Less Popular, Melancholic"
Say Goodbye,0,0.805,0.0363,0.00164,0.0,0.0798,0.408,115.049,-2.977338,0,-0.35317872994192395,-0.10914928655194739,"Mid-tempo, Less Popular, Melancholic"
I Feel It Coming,83,0.773,0.118,0.428,0.0,0.0679,0.585,92.987,-4.869774,1,0.4504483837211687,0.15792764937218043,"Popular, Moderate Dance, Positive Vibes"
Goodbye - Remastered 2010 / Bonus Track,42,0.435,0.0374,0.405,0.000218,0.105,0.78,179.717,-5.350886,3,0.023589270015668018,0.04764730363899877,"Acoustic, Neutral, Relaxed"
Never Let Me Go,0,0.459,0.0365,0.344,5.02e-06,0.38,0.26,145.192,-2.348528,0,-0.42024161845301333,0.3150268328348588,"Mid-tempo, Less Popular, Melancholic"
Epic,55,0.358,0.12,0.0222,0.0524,0.126,0.262,174.238,-6.684998,1,0.1677966601548957,0.15114694128430747,"Popular, Moderate Dance, Positive Vibes"
Finally Found,0,0.639,0.0435,0.507,3.95e-06,0.188,0.735,73.865,-5.026526,2,-0.4027545378141722,0.06213549249097999,"Upbeat, Less Popular, Positive"
Dum Dum - Single Version,0,0.695,0.222,0.79,0.0,0.128,0.581,125.985,-4.8868,3,-0.4310117101291884,0.32236819141552553,"Acoustic, Neutral, Relaxed"
Disturbia,0,0.707,0.0571,0.0863,0.0,0.168,0.722,124.921,-3.670695,2,-0.3561800152316384,-0.23908385341545585,"Upbeat, Less Popular, Positive"
Open Season,0,0.597,0.0627,0.0164,0.000429,0.164,0.331,89.989,-4.080640000000001,0,-0.3713018484261546,0.007310313318861339,"Mid-tempo, Less Popular, Melancholic"
Magic Number,14,0.54,0.064,0.103,0.0,0.153,0.461,177.985,-2.356555,0,-0.23636594884502662,0.006151376499125338,"Mid-tempo, Less Popular, Melancholic"
Amazing,63,0.805,0.0394,0.0884,1.77e-06,0.117,0.88,128.429,-5.14605,1,0.2940797032407545,-0.30673963450516323,"Popular, Moderate Dance, Positive Vibes"
I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,72,0.833,0.0462,0.347,0.00156,0.116,0.4,97.007,-2.575,1,0.34147260249810585,0.21127260806056275,"Popular, Moderate Dance, Positive Vibes"
I Never Liked You,22,0.636,0.0544,0.0171,0.0,0.0696,0.634,146.008,-3.467414,2,-0.13240527893442144,-0.18371408623335855,"Upbeat, Less Popular, Positive"
I'm Good,0,0.738,0.0305,0.0236,9.09e-05,0.338,0.892,101.989,-2.4986399999999995,2,-0.34451238293765485,-0.3925942626523076,"Upbeat, Less Popular, Positive"
Human,78,0.557,0.0601,0.00132,0.0012,0.0906,0.582,135.47,-6.781600000000001,1,0.4285501087327115,-0.09319169316612519,"Popular, Moderate Dance, Positive Vibes"
With You,0,0.659,0.071,0.143,0.0,0.13,0.665,86.001,-2.986536,2,-0.365807298019359,-0.13625721164645033,"Upbeat, Less Popular, Positive"
The Greatest View,43,0.318,0.0329,9e-05,5.97e-05,0.163,0.347,79.159,-5.065919,0,0.04950531039852113,0.11337824652649026,"Mid-tempo, Less Popular, Melancholic"
Ice Cream (with Selena Gomez),68,0.79,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,-2.801547,1,0.3561872646507461,-0.3555876892771412,"Popular, Moderate Dance, Positive Vibes"
Love Is In The Air,42,0.616,0.0335,0.0435,0.000254,0.0422,0.949,122.566,-8.09684,2,0.07890093233994233,-0.3677920132969967,"Upbeat, Less Popular, Positive"
Lady,48,0.357,0.0307,0.755,0.000171,0.138,0.26,135.36,-3.591791,3,0.0226376122673857,0.6795481245145436,"Acoustic, Neutral, Relaxed"
Pink Cadillac,1,0.901,0.0566,0.41,9.72e-05,0.0447,0.959,124.995,-5.940864,2,-0.3556540491700297,-0.24140985052450298,"Upbeat, Less Popular, Positive"
Don't Stop (Wiggle Wiggle) - OHB Radio Edit,52,0.855,0.081,0.000663,0.533,0.286,0.891,129.954,-9.551688,1,0.1812527595342528,-0.446892578370275,"Popular, Moderate Dance, Positive Vibes"
Starboy,15,0.681,0.282,0.165,3.49e-06,0.134,0.535,186.054,-4.174632,0,-0.2180237667574513,-0.0648660804976961,"Mid-tempo, Less Popular, Melancholic"
Sail,0,0.825,0.0568,0.452,0.609,0.0953,0.243,119.038,-4.16817,0,-0.4165027934213464,0.2784512281571179,"Mid-tempo, Less Popular, Melancholic"
Sixteen Reasons,5,0.311,0.0307,0.839,1.35e-05,0.111,0.661,72.558,-3.700946,3,-0.4064591965283655,0.4500017027564376,"Acoustic, Neutral, Relaxed"
Last Night,35,0.629,0.061,0.00694,0.0,0.291,0.938,91.047,-5.063289,2,0.008080888039910528,-0.3775824953265173,"Upbeat, Less Popular, Positive"
Sunny and 75,0,0.539,0.0603,0.192,2.36e-06,0.102,0.243,120.048,-3.93558,0,-0.395047082277135,0.19824265428956314,"Mid-tempo, Less Popular, Melancholic"
I'll Never Find Another You - Mono; 2009 Remaster,25,0.562,0.0309,0.495,2.24e-06,0.406,0.849,126.105,-5.321969999999999,2,-0.1531476930527516,0.01328960945150065,"Upbeat, Less Popular, Positive"
Candy Shop,0,0.614,0.466,0.0253,3.2e-05,0.38,0.755,125.173,-4.569614,2,-0.35253232326231765,-0.30753118529520923,"Upbeat, Less Popular, Positive"
Making Memories Of Us,59,0.687,0.0255,0.614,0.000107,0.107,0.331,103.93,-4.258066,3,0.1710979531751362,0.456068077519849,"Acoustic, Neutral, Relaxed"
"i hate u, i love u (feat. olivia o'brien)",80,0.492,0.3,0.687,0.0,0.101,0.18,92.6,-3.685000000000001,3,0.36288546526407284,0.6775094087065217,"Acoustic, Neutral, Relaxed"
Shy Away,2,0.588,0.0316,0.000818,0.0739,0.238,0.635,96.966,-4.487152,2,-0.3409505710383136,-0.20427848918446706,"Upbeat, Less Popular, Positive"
Read All About It,40,0.656,0.0434,0.336,0.0,0.223,0.445,100.963,-4.152544,3,0.007809688861472208,0.1762716610462281,"Acoustic, Neutral, Relaxed"
The Island - Radio Edit [Radio Edit],39,0.543,0.0532,4.04e-05,0.000391,0.328,0.568,126.032,-2.307014,1,0.028350393772681448,-0.09879459908080046,"Popular, Moderate Dance, Positive Vibes"
Try to Remember,17,0.469,0.0323,0.902,0.104,0.105,0.182,93.086,-2.763666,3,-0.3037173612123879,0.7759878438596783,"Acoustic, Neutral, Relaxed"
Santa Monica,74,0.491,0.132,0.156,0.0,0.367,0.387,100.446,-5.023686,1,0.3564878390820658,0.1651144299841072,"Popular, Moderate Dance, Positive Vibes"
Heart of Gold - 2009 Remaster,3,0.541,0.0297,0.189,0.0274,0.099,0.803,171.165,-4.788747,2,-0.3425479739610008,-0.18516959111358028,"Upbeat, Less Popular, Positive"
Trouble,61,0.695,0.0361,0.111,0.0134,0.0996,0.969,124.113,-6.49373,1,0.2686619756379717,-0.3277438706349421,"Popular, Moderate Dance, Positive Vibes"
With Ur Love (feat. Mike Posner),25,0.553,0.044,0.00966,0.0,0.203,0.704,169.996,-1.871298,2,-0.10598225034940639,-0.20420497615061145,"Upbeat, Less Popular, Positive"
You Make Me,0,0.586,0.039,0.00247,0.0107,0.152,0.496,124.99,-3.4888730000000003,0,-0.3641662241683975,-0.11002538943222956,"Mid-tempo, Less Popular, Melancholic"
Hot Stuff,71,0.823,0.0316,0.00559,0.0306,0.0707,0.966,120.471,-10.38714,1,0.3875976378552455,-0.44744271115528317,"Popular, Moderate Dance, Positive Vibes"
Ring My Bell,64,0.781,0.0611,0.0661,0.0907,0.0339,0.968,125.999,-7.265252000000001,1,0.30861235317684443,-0.38649920022123524,"Popular, Moderate Dance, Positive Vibes"
Khe Sanh,0,0.464,0.18,0.141,0.0,0.173,0.667,164.092,-3.848295,2,-0.37674989143971555,-0.1108140232636537,"Upbeat, Less Popular, Positive"
Gone Away,0,0.445,0.0744,0.00851,0.00801,0.0825,0.316,111.273,-3.811608,0,-0.3784321956440935,0.054076146317795504,"Mid-tempo, Less Popular, Melancholic"
Gold,57,0.6,0.344,0.615,0.0025,0.134,0.408,113.049,-3.849316,3,0.15284186383638543,0.41194279722468163,"Acoustic, Neutral, Relaxed"
Sorrow - 2015 Remaster,55,0.661,0.0677,0.438,1.62e-05,0.319,0.687,119.545,-6.512555000000001,1,0.1575627473563993,0.07994217592750386,"Popular, Moderate Dance, Positive Vibes"
Hello (Letâs Go),0,0.645,0.0558,0.00321,5.3e-05,0.129,0.684,127.979,-3.375035,2,-0.35215960281106873,-0.25073057835011076,"Upbeat, Less Popular, Positive"
Papa Don't Preach,49,0.796,0.0326,0.553,0.0,0.04,0.962,121.976,-3.198884,3,0.10984925230592824,-0.04075738419909691,"Acoustic, Neutral, Relaxed"
The Other Woman,39,0.909,0.0529,0.139,0.00614,0.457,0.962,125.918,-6.360448000000001,2,0.04860582720554785,-0.39854002677328154,"Upbeat, Less Popular, Positive"
"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",47,0.657,0.112,0.759,0.0,0.966,0.89,101.898,-4.860336,3,0.0402153878567752,0.15696505559583793,"Acoustic, Neutral, Relaxed"
Burning Bridges,0,0.448,0.0246,0.804,0.000176,0.287,0.255,82.656,-3.757536,3,-0.4658804393900023,0.6425669627611555,"Acoustic, Neutral, Relaxed"
Someone Like You,2,0.554,0.028,0.893,0.0,0.0996,0.288,135.047,-2.648571,3,-0.44346708943779184,0.6527176964617745,"Acoustic, Neutral, Relaxed"
Leave (Get Out),0,0.689,0.206,0.168,5.87e-05,0.082,0.449,87.033,-3.903702,0,-0.3727003304913158,0.002034058333681865,"Mid-tempo, Less Popular, Melancholic"
What's Love Got To Do With It,55,0.887,0.264,0.205,0.0,0.176,0.592,96.847,-5.182278,1,0.19645660400784337,-0.07705036360104234,"Popular, Moderate Dance, Positive Vibes"
How You Gonna See Me Now,51,0.544,0.038,0.458,3.48e-06,0.133,0.298,136.516,-4.842768,3,0.09562872882278683,0.39188682316542933,"Acoustic, Neutral, Relaxed"
Give Me Love (Give Me Peace On Earth),12,0.373,0.0441,0.497,0.0124,0.128,0.631,81.28,-6.5892,3,-0.2993692399330689,0.20420727168289346,"Acoustic, Neutral, Relaxed"
In Da Club,86,0.899,0.366,0.255,0.0,0.0708,0.777,90.051,-1.962176,1,0.51752408909425,-0.11437397961504348,"Popular, Moderate Dance, Positive Vibes"
All About That Bass,63,0.811,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,-3.273396,1,0.30248940370173905,-0.3801069880561662,"Popular, Moderate Dance, Positive Vibes"
Tellin' Everybody,27,0.701,0.0668,0.0353,0.0,0.0551,0.71,93.218,-5.810281,2,-0.07626880934768077,-0.238928129039568,"Upbeat, Less Popular, Positive"
Life in Technicolor ii,38,0.472,0.0391,0.00158,5.16e-05,0.248,0.278,131.051,-6.429357,0,0.00281989244692904,0.0877913445120786,"Mid-tempo, Less Popular, Melancholic"
She's Kinda Hot,68,0.664,0.0317,0.00182,0.0,0.109,0.889,118.031,-4.363848,1,0.3458163764717731,-0.3173940687106815,"Popular, Moderate Dance, Positive Vibes"
Somebody's Crying,47,0.539,0.0288,0.245,0.0373,0.257,0.699,114.361,-4.708664999999999,1,0.08973887437769223,-0.018429397551752214,"Popular, Moderate Dance, Positive Vibes"
Real World,44,0.504,0.0437,0.00628,0.0,0.0892,0.884,117.999,-4.144406,1,0.09347586057458046,-0.2907085907002617,"Popular, Moderate Dance, Positive Vibes"
You Ruin Me,36,0.469,0.028,0.719,0.0,0.12,0.229,92.995,-1.92841,3,-0.08913233940887072,0.6491358861774873,"Acoustic, Neutral, Relaxed"
How Can You Mend A Broken Heart,65,0.335,0.0393,0.548,0.0,0.0971,0.203,68.82,-3.623984000000001,3,0.21338416080114764,0.6154160757294339,"Acoustic, Neutral, Relaxed"
Pash,0,0.7,0.0391,0.00155,0.0166,0.0715,0.931,135.162,-4.425012000000001,2,-0.33822074563279636,-0.43725790943052817,"Upbeat, Less Popular, Positive"
Roll Over Lay Down,46,0.596,0.0514,0.000905,0.00399,0.314,0.25,126.341,-5.982270000000001,0,0.08882776899904998,0.0806478530078113,"Mid-tempo, Less Popular, Melancholic"
All Of The Lights - Album Version (Edited),55,0.547,0.0596,0.0632,4.88e-05,0.196,0.243,142.138,-2.60432,1,0.17337649075415074,0.17265028941557511,"Popular, Moderate Dance, Positive Vibes"
If I Lose Myself - Alesso vs OneRepublic,73,0.519,0.0402,0.258,3.75e-06,0.139,0.16,125.975,-4.289506,1,0.3315063487892983,0.38396464488817333,"Popular, Moderate Dance, Positive Vibes"
Ebony And Ivory,0,0.633,0.0317,0.144,0.0,0.105,0.823,80.703,-6.687315,2,-0.3614641203785831,-0.25215653149046385,"Upbeat, Less Popular, Positive"
